analysis,mass,intensity
20240815_67_BVCZ_3,148623.25,8678.86855533635
20240815_67_BVCZ_3,148623.515625,8621.98802153904
20240815_67_BVCZ_3,148623.890625,8653.01902630175
20240815_67_BVCZ_3,148624.03125,8691.34438124624
20240815_67_BVCZ_3,148624.1875,8701.70986370958
20240815_67_BVCZ_3,148624.203125,8692.21111749448
20240815_67_BVCZ_3,148624.4375,8643.69307965486
20240815_67_BVCZ_3,148624.8125,8660.73899978421
20240815_67_BVCZ_3,148624.96875,8700.10997966089
20240815_67_BVCZ_3,148625.140625,8711.19876237031
20240815_67_BVCZ_3,148625.171875,8714.23510335147
20240815_67_BVCZ_3,148625.34375,8671.67988643657
20240815_67_BVCZ_3,148625.75,8689.76887934052
20240815_67_BVCZ_3,148625.90625,8723.45188863621
20240815_67_BVCZ_3,148626.078125,8706.92077583697
20240815_67_BVCZ_3,148626.140625,8716.49562343865
20240815_67_BVCZ_3,148626.265625,8679.1626897972
20240815_67_BVCZ_3,148626.671875,8695.32376178819
20240815_67_BVCZ_3,148626.859375,8679.17764139149
20240815_67_BVCZ_3,148627.03125,8724.46699641
20240815_67_BVCZ_3,148627.09375,8760.98334439029
20240815_67_BVCZ_3,148627.171875,8721.41310233762
20240815_67_BVCZ_3,148627.59375,8722.57326367846
20240815_67_BVCZ_3,148627.78125,8722.2372581554
20240815_67_BVCZ_3,148627.96875,8787.75819519732
20240815_67_BVCZ_3,148628.046875,8855.45220978268
20240815_67_BVCZ_3,148628.109375,8822.97120523988
20240815_67_BVCZ_3,148628.515625,8858.34069049568
20240815_67_BVCZ_3,148628.734375,8857.56967087553
20240815_67_BVCZ_3,148628.921875,8885.19239272374
20240815_67_BVCZ_3,148629.015625,8962.1728238494
20240815_67_BVCZ_3,148629.03125,8941.76839804891
20240815_67_BVCZ_3,148629.4375,8950.35192433228
20240815_67_BVCZ_3,148629.65625,8974.31944332628
20240815_67_BVCZ_3,148629.875,9009.0590777867
20240815_67_BVCZ_3,148629.9375,9085.20935113582
20240815_67_BVCZ_3,148629.953125,9044.43285434877
20240815_67_BVCZ_3,148630.390625,9042.74316871061
20240815_67_BVCZ_3,148630.59375,9091.35021770436
20240815_67_BVCZ_3,148630.8125,9176.17746684303
20240815_67_BVCZ_3,148630.859375,9259.47970631878
20240815_67_BVCZ_3,148630.921875,9189.83358988011
20240815_67_BVCZ_3,148631.296875,9253.72884224647
20240815_67_BVCZ_3,148631.53125,9307.0345356238
20240815_67_BVCZ_3,148631.765625,9396.27958094726
20240815_67_BVCZ_3,148631.78125,9496.81253999283
20240815_67_BVCZ_3,148631.875,9472.08791577648
20240815_67_BVCZ_3,148632.234375,9542.36946925328
20240815_67_BVCZ_3,148632.484375,9587.414970621
20240815_67_BVCZ_3,148632.6875,9662.45782830811
20240815_67_BVCZ_3,148632.71875,9757.05740213307
20240815_67_BVCZ_3,148632.828125,9739.29983391038
20240815_67_BVCZ_3,148633.15625,9792.5705753874
20240815_67_BVCZ_3,148633.40625,9820.86015959216
20240815_67_BVCZ_3,148633.609375,9895.54987860764
20240815_67_BVCZ_3,148633.65625,9941.6489560188
20240815_67_BVCZ_3,148633.78125,9970.71288945585
20240815_67_BVCZ_3,148634.109375,10000.6819655829
20240815_67_BVCZ_3,148634.34375,10056.9375976068
20240815_67_BVCZ_3,148634.53125,10123.8092241264
20240815_67_BVCZ_3,148634.609375,10177.5129794656
20240815_67_BVCZ_3,148634.734375,10178.6895638737
20240815_67_BVCZ_3,148635.03125,10208.2820448175
20240815_67_BVCZ_3,148635.296875,10245.433102846
20240815_67_BVCZ_3,148635.453125,10308.642059299
20240815_67_BVCZ_3,148635.5625,10356.8883366528
20240815_67_BVCZ_3,148635.71875,10330.7724121195
20240815_67_BVCZ_3,148635.953125,10340.1455006714
20240815_67_BVCZ_3,148636.234375,10402.7619875192
20240815_67_BVCZ_3,148636.375,10441.9778715171
20240815_67_BVCZ_3,148636.5,10479.0802930578
20240815_67_BVCZ_3,148636.65625,10486.4865264164
20240815_67_BVCZ_3,148636.875,10494.8159665192
20240815_67_BVCZ_3,148637.171875,10523.4387368629
20240815_67_BVCZ_3,148637.296875,10542.2066017894
20240815_67_BVCZ_3,148637.453125,10585.0508879654
20240815_67_BVCZ_3,148637.609375,10593.1250147597
20240815_67_BVCZ_3,148637.8125,10566.0320752135
20240815_67_BVCZ_3,148638.109375,10586.8953640268
20240815_67_BVCZ_3,148638.21875,10599.292706419
20240815_67_BVCZ_3,148638.40625,10614.1742658191
20240815_67_BVCZ_3,148638.5625,10606.5368143994
20240815_67_BVCZ_3,148638.75,10553.0994511264
20240815_67_BVCZ_3,148639.0625,10555.0814085977
20240815_67_BVCZ_3,148639.140625,10559.209427557
20240815_67_BVCZ_3,148639.34375,10554.4867665532
20240815_67_BVCZ_3,148639.515625,10545.4596415653
20240815_67_BVCZ_3,148639.671875,10531.2298762092
20240815_67_BVCZ_3,148639.984375,10462.5917223141
20240815_67_BVCZ_3,148640.046875,10475.3880587714
20240815_67_BVCZ_3,148640.296875,10461.7062371157
20240815_67_BVCZ_3,148640.484375,10439.5383494005
20240815_67_BVCZ_3,148640.59375,10439.3487649748
20240815_67_BVCZ_3,148640.921875,10352.1922340828
20240815_67_BVCZ_3,148640.96875,10341.2365601463
20240815_67_BVCZ_3,148641.234375,10325.2240564325
20240815_67_BVCZ_3,148641.453125,10298.981393265
20240815_67_BVCZ_3,148641.53125,10277.8235854068
20240815_67_BVCZ_3,148641.859375,10178.8646038716
20240815_67_BVCZ_3,148641.890625,10162.4822269254
20240815_67_BVCZ_3,148642.1875,10146.5775113576
20240815_67_BVCZ_3,148642.40625,10147.4568273021
20240815_67_BVCZ_3,148642.453125,10110.5682711173
20240815_67_BVCZ_3,148642.796875,10001.3867506615
20240815_67_BVCZ_3,148642.8125,9995.72749246325
20240815_67_BVCZ_3,148643.140625,9992.56293974916
20240815_67_BVCZ_3,148643.375,10009.1683742332
20240815_67_BVCZ_3,148643.390625,9962.36753123904
20240815_67_BVCZ_3,148643.71875,9891.61815445605
20240815_67_BVCZ_3,148643.75,9876.54116395186
20240815_67_BVCZ_3,148644.078125,9857.20281373282
20240815_67_BVCZ_3,148644.296875,9908.68752180335
20240815_67_BVCZ_3,148644.328125,9883.88110516274
20240815_67_BVCZ_3,148644.640625,9833.89779709922
20240815_67_BVCZ_3,148644.671875,9831.49323397011
20240815_67_BVCZ_3,148645.03125,9823.48315699778
20240815_67_BVCZ_3,148645.25,9867.17850904192
20240815_67_BVCZ_3,148645.265625,9856.64225704943
20240815_67_BVCZ_3,148645.578125,9831.82094648868
20240815_67_BVCZ_3,148645.625,9846.76241789814
20240815_67_BVCZ_3,148645.984375,9847.49666393265
20240815_67_BVCZ_3,148646.171875,9899.83319825361
20240815_67_BVCZ_3,148646.234375,9933.57762260194
20240815_67_BVCZ_3,148646.484375,9940.35832875515
20240815_67_BVCZ_3,148646.546875,9975.36090078606
20240815_67_BVCZ_3,148646.921875,9992.8121721484
20240815_67_BVCZ_3,148647.09375,10054.6633154192
20240815_67_BVCZ_3,148647.1875,10120.112259853
20240815_67_BVCZ_3,148647.40625,10130.3826945221
20240815_67_BVCZ_3,148647.5,10164.0533946625
20240815_67_BVCZ_3,148647.875,10202.4201437708
20240815_67_BVCZ_3,148648.015625,10277.5413940509
20240815_67_BVCZ_3,148648.140625,10354.8280466708
20240815_67_BVCZ_3,148648.3125,10384.0353910038
20240815_67_BVCZ_3,148648.421875,10421.245244218
20240815_67_BVCZ_3,148648.828125,10458.2155473277
20240815_67_BVCZ_3,148648.953125,10515.4304400548
20240815_67_BVCZ_3,148649.109375,10592.2858777876
20240815_67_BVCZ_3,148649.25,10623.1123426491
20240815_67_BVCZ_3,148649.359375,10656.1604686143
20240815_67_BVCZ_3,148649.765625,10700.1976769353
20240815_67_BVCZ_3,148649.890625,10734.4804616245
20240815_67_BVCZ_3,148650.0625,10811.9756535719
20240815_67_BVCZ_3,148650.15625,10851.5331546357
20240815_67_BVCZ_3,148650.296875,10909.7239993257
20240815_67_BVCZ_3,148650.71875,10931.8764625932
20240815_67_BVCZ_3,148650.8125,10957.6830364557
20240815_67_BVCZ_3,148651.03125,11010.044467351
20240815_67_BVCZ_3,148651.078125,11037.3277257136
20240815_67_BVCZ_3,148651.25,11094.3859695778
20240815_67_BVCZ_3,148651.671875,11097.6659094023
20240815_67_BVCZ_3,148651.734375,11111.8440816657
20240815_67_BVCZ_3,148651.984375,11152.873652683
20240815_67_BVCZ_3,148652,11164.7367372257
20240815_67_BVCZ_3,148652.1875,11216.2360943637
20240815_67_BVCZ_3,148652.609375,11225.1930147223
20240815_67_BVCZ_3,148652.671875,11232.5595134307
20240815_67_BVCZ_3,148652.90625,11262.3212727033
20240815_67_BVCZ_3,148652.9375,11281.332800949
20240815_67_BVCZ_3,148653.125,11311.6620543246
20240815_67_BVCZ_3,148653.5625,11307.0429757356
20240815_67_BVCZ_3,148653.59375,11303.9198770644
20240815_67_BVCZ_3,148653.828125,11306.1704735608
20240815_67_BVCZ_3,148653.890625,11354.5415149485
20240815_67_BVCZ_3,148654.0625,11366.406990314
20240815_67_BVCZ_3,148654.515625,11365.3460578855
20240815_67_BVCZ_3,148654.53125,11352.8178931811
20240815_67_BVCZ_3,148654.75,11348.8799252684
20240815_67_BVCZ_3,148654.84375,11376.7323293993
20240815_67_BVCZ_3,148655,11356.6337704081
20240815_67_BVCZ_3,148655.4375,11337.7712515172
20240815_67_BVCZ_3,148655.46875,11319.8358628632
20240815_67_BVCZ_3,148655.671875,11282.209562886
20240815_67_BVCZ_3,148655.796875,11320.5082709879
20240815_67_BVCZ_3,148655.9375,11265.8422330825
20240815_67_BVCZ_3,148656.390625,11231.2971967291
20240815_67_BVCZ_3,148656.40625,11196.2224830967
20240815_67_BVCZ_3,148656.609375,11168.7105586003
20240815_67_BVCZ_3,148656.765625,11226.7687266053
20240815_67_BVCZ_3,148656.875,11176.6162585706
20240815_67_BVCZ_3,148657.3125,11130.6242447671
20240815_67_BVCZ_3,148657.34375,11096.3817795014
20240815_67_BVCZ_3,148657.515625,11137.0824158153
20240815_67_BVCZ_3,148657.71875,11150.6550873624
20240815_67_BVCZ_3,148657.8125,11102.171430648
20240815_67_BVCZ_3,148658.234375,11053.0069452507
20240815_67_BVCZ_3,148658.296875,11011.7392981294
20240815_67_BVCZ_3,148658.4375,11015.9792862591
20240815_67_BVCZ_3,148658.671875,11009.8178345495
20240815_67_BVCZ_3,148658.75,10966.3815175699
20240815_67_BVCZ_3,148659.15625,10935.4842852223
20240815_67_BVCZ_3,148659.265625,10892.9222611023
20240815_67_BVCZ_3,148659.359375,10917.7846561855
20240815_67_BVCZ_3,148659.640625,10928.7918431877
20240815_67_BVCZ_3,148659.6875,10893.8863549436
20240815_67_BVCZ_3,148660.09375,10849.9307216816
20240815_67_BVCZ_3,148660.203125,10799.0285529833
20240815_67_BVCZ_3,148660.265625,10805.5243977393
20240815_67_BVCZ_3,148660.59375,10833.5564722303
20240815_67_BVCZ_3,148660.625,10810.8158439062
20240815_67_BVCZ_3,148661.03125,10759.9453222872
20240815_67_BVCZ_3,148661.15625,10714.7749298788
20240815_67_BVCZ_3,148661.1875,10729.6343313134
20240815_67_BVCZ_3,148661.53125,10738.8996418619
20240815_67_BVCZ_3,148661.5625,10716.8334182777
20240815_67_BVCZ_3,148661.953125,10668.8423321918
20240815_67_BVCZ_3,148662.109375,10622.5339244411
20240815_67_BVCZ_3,148662.109375,10669.3287044032
20240815_67_BVCZ_3,148662.5,10669.0808069493
20240815_67_BVCZ_3,148662.515625,10652.3566570866
20240815_67_BVCZ_3,148662.875,10635.4330967081
20240815_67_BVCZ_3,148663.015625,10598.1650273861
20240815_67_BVCZ_3,148663.046875,10615.0889851955
20240815_67_BVCZ_3,148663.4375,10634.8066384767
20240815_67_BVCZ_3,148663.453125,10623.6036223238
20240815_67_BVCZ_3,148663.828125,10604.8460371049
20240815_67_BVCZ_3,148663.9375,10551.3094894921
20240815_67_BVCZ_3,148663.984375,10558.7447049988
20240815_67_BVCZ_3,148664.375,10589.3944652708
20240815_67_BVCZ_3,148664.421875,10565.3695906863
20240815_67_BVCZ_3,148664.75,10537.5771890845
20240815_67_BVCZ_3,148664.859375,10491.0558512752
20240815_67_BVCZ_3,148664.9375,10480.7643252409
20240815_67_BVCZ_3,148665.328125,10521.1758063932
20240815_67_BVCZ_3,148665.375,10496.4469191034
20240815_67_BVCZ_3,148665.65625,10456.1632496453
20240815_67_BVCZ_3,148665.78125,10419.5158832572
20240815_67_BVCZ_3,148665.890625,10415.04930355
20240815_67_BVCZ_3,148666.265625,10411.8233069796
20240815_67_BVCZ_3,148666.328125,10426.1570308791
20240815_67_BVCZ_3,148666.59375,10398.2601840808
20240815_67_BVCZ_3,148666.703125,10372.2695335764
20240815_67_BVCZ_3,148666.84375,10369.5319238598
20240815_67_BVCZ_3,148667.1875,10356.8795641892
20240815_67_BVCZ_3,148667.296875,10370.2415284173
20240815_67_BVCZ_3,148667.53125,10348.516846995
20240815_67_BVCZ_3,148667.625,10297.0073228344
20240815_67_BVCZ_3,148667.796875,10306.3361181557
20240815_67_BVCZ_3,148668.125,10312.4073404802
20240815_67_BVCZ_3,148668.25,10318.9395532234
20240815_67_BVCZ_3,148668.46875,10328.4208232213
20240815_67_BVCZ_3,148668.53125,10311.5110815768
20240815_67_BVCZ_3,148668.734375,10285.2373359402
20240815_67_BVCZ_3,148669.078125,10289.8487285097
20240815_67_BVCZ_3,148669.203125,10310.3201903262
20240815_67_BVCZ_3,148669.390625,10296.649923305
20240815_67_BVCZ_3,148669.453125,10298.9414734858
20240815_67_BVCZ_3,148669.6875,10264.9460125672
20240815_67_BVCZ_3,148670,10286.2156198639
20240815_67_BVCZ_3,148670.15625,10312.027903325
20240815_67_BVCZ_3,148670.3125,10292.8166422979
20240815_67_BVCZ_3,148670.375,10310.8888794324
20240815_67_BVCZ_3,148670.625,10257.3724292874
20240815_67_BVCZ_3,148670.9375,10278.1421315782
20240815_67_BVCZ_3,148671.109375,10305.758708928
20240815_67_BVCZ_3,148671.25,10278.2415203049
20240815_67_BVCZ_3,148671.296875,10304.6002313418
20240815_67_BVCZ_3,148671.5625,10275.9247406293
20240815_67_BVCZ_3,148671.875,10299.9307532202
20240815_67_BVCZ_3,148672.078125,10329.3710310578
20240815_67_BVCZ_3,148672.171875,10296.4003224436
20240815_67_BVCZ_3,148672.21875,10317.5090815086
20240815_67_BVCZ_3,148672.53125,10292.9839103337
20240815_67_BVCZ_3,148672.828125,10313.0066828747
20240815_67_BVCZ_3,148673.03125,10356.3454599219
20240815_67_BVCZ_3,148673.09375,10342.9026877332
20240815_67_BVCZ_3,148673.125,10364.5829162524
20240815_67_BVCZ_3,148673.484375,10335.0320013942
20240815_67_BVCZ_3,148673.765625,10359.7252510239
20240815_67_BVCZ_3,148673.984375,10406.5198510208
20240815_67_BVCZ_3,148674.015625,10401.2234132771
20240815_67_BVCZ_3,148674.046875,10414.8328087583
20240815_67_BVCZ_3,148674.421875,10382.3317732864
20240815_67_BVCZ_3,148674.6875,10395.9729794392
20240815_67_BVCZ_3,148674.953125,10420.6664430109
20240815_67_BVCZ_3,148674.953125,10424.0041755923
20240815_67_BVCZ_3,148674.96875,10429.0573487029
20240815_67_BVCZ_3,148675.375,10411.7948701951
20240815_67_BVCZ_3,148675.640625,10419.7186465183
20240815_67_BVCZ_3,148675.890625,10428.8331595928
20240815_67_BVCZ_3,148675.890625,10441.7143480149
20240815_67_BVCZ_3,148675.90625,10439.2632530915
20240815_67_BVCZ_3,148676.3125,10414.3124372037
20240815_67_BVCZ_3,148676.578125,10416.1682231327
20240815_67_BVCZ_3,148676.8125,10413.7389755227
20240815_67_BVCZ_3,148676.8125,10411.2413738271
20240815_67_BVCZ_3,148676.875,10420.6259408165
20240815_67_BVCZ_3,148677.265625,10404.4076474907
20240815_67_BVCZ_3,148677.515625,10390.7709180572
20240815_67_BVCZ_3,148677.734375,10380.8593419841
20240815_67_BVCZ_3,148677.734375,10379.2021398061
20240815_67_BVCZ_3,148677.828125,10401.2987984033
20240815_67_BVCZ_3,148678.203125,10365.2982426823
20240815_67_BVCZ_3,148678.46875,10353.8882222122
20240815_67_BVCZ_3,148678.640625,10372.064797857
20240815_67_BVCZ_3,148678.671875,10371.257932514
20240815_67_BVCZ_3,148678.765625,10391.8643623258
20240815_67_BVCZ_3,148679.15625,10388.0678780436
20240815_67_BVCZ_3,148679.390625,10349.440031654
20240815_67_BVCZ_3,148679.5625,10352.7620895003
20240815_67_BVCZ_3,148679.609375,10351.0145463575
20240815_67_BVCZ_3,148679.71875,10377.8776530346
20240815_67_BVCZ_3,148680.109375,10352.548766056
20240815_67_BVCZ_3,148680.328125,10331.9851114056
20240815_67_BVCZ_3,148680.484375,10326.0293623288
20240815_67_BVCZ_3,148680.53125,10331.1817121152
20240815_67_BVCZ_3,148680.6875,10332.5791257369
20240815_67_BVCZ_3,148681.0625,10268.5497764892
20240815_67_BVCZ_3,148681.265625,10250.9843112956
20240815_67_BVCZ_3,148681.40625,10220.7648586756
20240815_67_BVCZ_3,148681.453125,10232.9656819783
20240815_67_BVCZ_3,148681.65625,10206.7845779526
20240815_67_BVCZ_3,148682,10136.4432418434
20240815_67_BVCZ_3,148682.21875,10138.3510642809
20240815_67_BVCZ_3,148682.3125,10070.2275204936
20240815_67_BVCZ_3,148682.390625,10090.9742709786
20240815_67_BVCZ_3,148682.609375,10082.7219514702
20240815_67_BVCZ_3,148682.953125,10024.4173682085
20240815_67_BVCZ_3,148683.140625,10050.2637000041
20240815_67_BVCZ_3,148683.25,9995.86513311088
20240815_67_BVCZ_3,148683.3125,10019.08469942
20240815_67_BVCZ_3,148683.5625,9996.91714768325
20240815_67_BVCZ_3,148683.90625,9959.2519614828
20240815_67_BVCZ_3,148684.09375,9998.97364622866
20240815_67_BVCZ_3,148684.15625,9943.09921590766
20240815_67_BVCZ_3,148684.25,9969.66904438755
20240815_67_BVCZ_3,148684.53125,9949.00004290289
20240815_67_BVCZ_3,148684.84375,9936.32421980578
20240815_67_BVCZ_3,148685.03125,9977.08104907728
20240815_67_BVCZ_3,148685.078125,9954.46813184816
20240815_67_BVCZ_3,148685.1875,9988.24106280188
20240815_67_BVCZ_3,148685.484375,9984.9357441449
20240815_67_BVCZ_3,148685.78125,9975.12800045615
20240815_67_BVCZ_3,148685.96875,9992.68131752022
20240815_67_BVCZ_3,148686,10004.1328104086
20240815_67_BVCZ_3,148686.109375,10017.4956166908
20240815_67_BVCZ_3,148686.453125,10051.9564623063
20240815_67_BVCZ_3,148686.75,10040.6789115682
20240815_67_BVCZ_3,148686.90625,10043.1296151109
20240815_67_BVCZ_3,148686.921875,10047.2015333508
20240815_67_BVCZ_3,148687.03125,10080.3329922335
20240815_67_BVCZ_3,148687.390625,10123.1429173681
20240815_67_BVCZ_3,148687.6875,10126.8294142504
20240815_67_BVCZ_3,148687.828125,10116.3892242204
20240815_67_BVCZ_3,148687.84375,10138.679238516
20240815_67_BVCZ_3,148687.953125,10157.2355605297
20240815_67_BVCZ_3,148688.359375,10201.3573026746
20240815_67_BVCZ_3,148688.640625,10240.9167263068
20240815_67_BVCZ_3,148688.765625,10228.2861588865
20240815_67_BVCZ_3,148688.78125,10234.7119377179
20240815_67_BVCZ_3,148688.90625,10248.1605194136
20240815_67_BVCZ_3,148689.3125,10257.3934265344
20240815_67_BVCZ_3,148689.59375,10300.8576967269
20240815_67_BVCZ_3,148689.671875,10283.6621065539
20240815_67_BVCZ_3,148689.71875,10292.6696737679
20240815_67_BVCZ_3,148689.8125,10287.4288565937
20240815_67_BVCZ_3,148690.265625,10266.6373529942
20240815_67_BVCZ_3,148690.53125,10319.9063224623
20240815_67_BVCZ_3,148690.609375,10310.6333481565
20240815_67_BVCZ_3,148690.65625,10291.9718918822
20240815_67_BVCZ_3,148690.75,10297.3842535632
20240815_67_BVCZ_3,148691.21875,10246.9164263993
20240815_67_BVCZ_3,148691.484375,10281.9959816168
20240815_67_BVCZ_3,148691.515625,10305.05500499
20240815_67_BVCZ_3,148691.578125,10268.9802032986
20240815_67_BVCZ_3,148691.671875,10272.3204519965
20240815_67_BVCZ_3,148692.1875,10234.9214378878
20240815_67_BVCZ_3,148692.4375,10261.3216088896
20240815_67_BVCZ_3,148692.4375,10296.8038675031
20240815_67_BVCZ_3,148692.53125,10252.8423251151
20240815_67_BVCZ_3,148692.609375,10264.6111849801
20240815_67_BVCZ_3,148693.140625,10229.9827208191
20240815_67_BVCZ_3,148693.359375,10255.8931836204
20240815_67_BVCZ_3,148693.375,10262.8639638624
20240815_67_BVCZ_3,148693.46875,10224.7748409224
20240815_67_BVCZ_3,148693.53125,10256.9572729149
20240815_67_BVCZ_3,148694.109375,10241.4432025839
20240815_67_BVCZ_3,148694.265625,10277.6828868134
20240815_67_BVCZ_3,148694.328125,10285.2430920959
20240815_67_BVCZ_3,148694.421875,10257.1420155977
20240815_67_BVCZ_3,148694.453125,10315.7283933143
20240815_67_BVCZ_3,148695.0625,10307.8782343174
20240815_67_BVCZ_3,148695.203125,10335.9740931413
20240815_67_BVCZ_3,148695.28125,10334.698305675
20240815_67_BVCZ_3,148695.359375,10322.1069445583
20240815_67_BVCZ_3,148695.390625,10389.9889439803
20240815_67_BVCZ_3,148696.015625,10414.3140363784
20240815_67_BVCZ_3,148696.125,10424.5144578637
20240815_67_BVCZ_3,148696.21875,10431.6360810475
20240815_67_BVCZ_3,148696.28125,10419.3096396743
20240815_67_BVCZ_3,148696.328125,10472.3415285946
20240815_67_BVCZ_3,148696.96875,10496.2576138251
20240815_67_BVCZ_3,148697.03125,10498.3849491187
20240815_67_BVCZ_3,148697.171875,10512.8684153596
20240815_67_BVCZ_3,148697.21875,10519.4658114286
20240815_67_BVCZ_3,148697.25,10560.1211662282
20240815_67_BVCZ_3,148697.921875,10578.6107803825
20240815_67_BVCZ_3,148697.953125,10584.5354221651
20240815_67_BVCZ_3,148698.125,10587.7523009854
20240815_67_BVCZ_3,148698.171875,10590.6118661863
20240815_67_BVCZ_3,148698.171875,10620.0653433191
20240815_67_BVCZ_3,148698.875,10635.0242476787
20240815_67_BVCZ_3,148698.875,10657.6548288366
20240815_67_BVCZ_3,148699.0625,10670.6577351715
20240815_67_BVCZ_3,148699.109375,10681.4053039074
20240815_67_BVCZ_3,148699.09375,10713.1860102779
20240815_67_BVCZ_3,148699.796875,10730.8078184814
20240815_67_BVCZ_3,148699.84375,10758.7526389723
20240815_67_BVCZ_3,148700.015625,10779.3969996502
20240815_67_BVCZ_3,148700.03125,10788.8289692285
20240815_67_BVCZ_3,148700.03125,10819.6249122327
20240815_67_BVCZ_3,148700.703125,10825.7373002703
20240815_67_BVCZ_3,148700.796875,10859.1047998094
20240815_67_BVCZ_3,148700.96875,10895.1616448854
20240815_67_BVCZ_3,148700.96875,10915.661575021
20240815_67_BVCZ_3,148700.984375,10948.3513340383
20240815_67_BVCZ_3,148701.625,10947.4748683738
20240815_67_BVCZ_3,148701.765625,10977.5843691195
